license_id	status	business_name	business_address	business_city	business_state	business_zip	last_name	first_name	phone	owner	expires_txt	issued_txt	county	license_type_code	license_type_desc	agent_last	agent_first
12076919	Active	SAKETINI SUSHI & BAR	1120 S DOBSON Road	MESA	Arizona	85202	SOO HYUN JU		4806156000	ZU TOKYO INC	03/31/2020	04/25/2007	Maricopa	012	Restaurant	JU	SOO HYUN
12076923	Expired	TRILOGY GOLF CLUB	4415 E VILLAGE Parkway	GILBERT	Arizona	85297	RYAN THOMPSON		4809880004	TMT ENTERPRISES LLC	03/31/2019	03/15/2007	Maricopa	012	Restaurant	THOMPSON	RYAN
12076932	Active	MELTING POT	8260 N HAYDEN Road #A100	SCOTTSDALE	Arizona	85258	DANIEL ARNDT		4806071799	SEUFERT RESTAURANT CO INC	03/31/2020	02/08/2007	Maricopa	012	Restaurant	ARNDT	DANIEL
12076935	Active	MARISCOS SINALOA	3135 S 48TH Street STE 110	TEMPE	Arizona	85282	GONZALO GAMEZ		6024140006	MARISCOS SINALOA INC	03/31/2020	03/22/2007	Maricopa	012	Restaurant	GAMEZ	GONZALO
12076943	Active	CHILI'S GRILL & BAR #1307	10040 W HAPPY VALLEY Road	PEORIA	Arizona	85383	JOHN DEAN CURTIS II		6235720107	BRINKER RESTAURANT CORP	03/31/2020	07/15/2007	Maricopa	012	Restaurant	CURTIS II	JOHN
12076960	Active	BOULDERS ON BROADWAY	530 W BROADWAY Road	TEMPE	Arizona	85282	ERICK GERYOL		4809219431	ROCK JUNCTION INC	03/31/2020	04/17/2007	Maricopa	012	Restaurant	GERYOL	ERICK
12076971	Active	RED ROBIN AMERICA'S GOURMET BURGERS & SPIRITS	19 S MCCLINTOCK Drive	TEMPE	Arizona	85281	LEE ESCH		4808940655	RED ROBIN INTERNATIONAL INC	03/31/2020	07/19/2007	Maricopa	012	Restaurant	ESCH	LEE
12076976	Active	PITA JUNGLE	4340 E INDIANSCHOOL Road STE 17	PHOENIX	Arizona	85018	FOUAD KHODR		6029557482	PITA JUNGLE ARCADIA INC	03/31/2020	05/16/2007	Maricopa	012	Restaurant	KHODR	FOUAD
12076978	Active	RUBIO'S FRESH MEXICAN GRILL #213	937 N DOBSON Road STE 106	MESA	Arizona	85202	NICHOLAS BOUTIN		4809693035	RUBIO'S RESTAURANTS INC	03/31/2020	06/15/2007	Maricopa	012	Restaurant	BOUTIN	NICHOLAS
12076979	Active	RUBIO'S FRESH MEXICAN GRILL #196	24920 N LAKE PLEASANT Road STE 140	PEORIA	Arizona	85383	NICHOLAS BOUTIN		6233629515	RUBIO'S RESTAURANTS INC	03/31/2020	08/20/2007	Maricopa	012	Restaurant	BOUTIN	NICHOLAS
12076981	Active	PEI WEI FRESH KITCHEN	701 W MCDOWELL Road STE 101	PHOENIX	Arizona	85007	PATRICK CASTLE		6023080410	PEI WEI ASIAN DINER LLC	03/31/2020	05/15/2007	Maricopa	012	Restaurant	CASTLE	PATRICK
12076989	Expired	CHINA JOY RESTAURANT	36889 N TOM DARLINGTON Drive	CAREFREE	Arizona	85377	SANGCHANMAHOLA	LILY	4804882056		03/31/2019	05/18/2007	Maricopa	012	Restaurant		
12076996	Active	BRUNOS PIZZA	14130 W INDIAN SCHOOL Road	GOODYEAR	Arizona	85338	BRUNO DOKA		6235358887	BRUNO'S PIZZA & RESTAURANT INC	03/31/2020	07/23/2007	Maricopa	012	Restaurant	DOKA	BRUNO
12076999	Active	SAN TAN BREWING COMPANY	8 S SAN MARCOS Place	CHANDLER	Arizona	85225	ANTHONY CANECCHIA		4809178700	SAN TAN BREWING COMPANY INC	03/31/2020	07/27/2007	Maricopa	012	Restaurant	CANECCHIA	ANTHONY
12077015	Active	SAKEBOMBER SUSHI & GRILL	1705 E BROADWAY Road	TEMPE	Arizona	85282	TZU TING JAO		4805579416	SAKEBOMBER SUSHI & GRILL INC	03/31/2020	07/30/2007	Maricopa	012	Restaurant	JAO	TZU TING
12077019	Active	RUBY TUESDAY #5418	1035 N AVONDALE Boulevard	AVONDALE	Arizona	85323	HJ LEWKOWITZ		6239074265	RT SOUTHWEST FRANCHISE LLC	03/31/2020	07/11/2007	Maricopa	012	Restaurant	LEWKOWITZ	H
12077022	Active	PHO DALAT AUTHENTIC VIETNAMESE RESTAURANT	7707 S KYRENE Road #106	TEMPE	Arizona	85284	CHAU NGUYEN		4807557272	PHO MINH CHAU LLC	03/31/2020	05/31/2007	Maricopa	012	Restaurant	NGUYEN	CHAU
12077027	Active	CHILI'S BAR & GRILL #1357	34710 N NORTH VALLEY Parkway	PHOENIX	Arizona	85086	JOHN DEAN CURTIS II		6235804100	BRINKER RESTAURANT CORP	03/31/2020	09/27/2007	Maricopa	012	Restaurant	CURTIS II	JOHN
12077028	Active	TAQUERIA CAJEME	356 E UNIVERSITY Drive	MESA	Arizona	85201	FRANCISCO MEZA JIMENEZ		4804641470	TAQUERIA CAJEME LLC	03/31/2020	05/04/2007	Maricopa	012	Restaurant	MEZA JIMENEZ	FRANCISCO
12077031	Active	LUNA PIZZA	7800 N 55TH Avenue #108	GLENDALE	Arizona	85301	HALIL LALA		6239342122	LUMA INC	03/31/2020	07/12/2007	Maricopa	012	Restaurant	LALA	HALIL
12077032	Active	ARGENTO'S PIZZA & WINGS	805 E MONROE Avenue	BUCKEYE	Arizona	85326	ARDJENT TABAKU		6233869191	DESHIRA INC	03/31/2020	01/10/2008	Maricopa	012	Restaurant	TABAKU	ARDJENT
12077037	Active	CALIFORNIA PIZZA KITCHEN	2000 E RIO SALADO Parkway #E1	TEMPE	Arizona	85281	H LEWKOWITZ		4809670498	CALIFORNIA PIZZA KITCHEN INC	03/31/2020	07/17/2007	Maricopa	012	Restaurant	LEWKOWITZ	H
12077038	Active	PETER PIPER PIZZA #1287	9620 N METRO PKWY WEST #130	PHOENIX	Arizona	85051	NICHOLAS CARL GUTTILLA		6029432807	PETER PIPER INC	03/31/2020	08/24/2007	Maricopa	012	Restaurant	GUTTILLA	NICHOLAS
12077042	Active	RESTAURANT MEXICO	423 S MILL Avenue	TEMPE	Arizona	85281	CAROLINA CHAVARRIA		4809673280	RESTAURANT MEXICO INC	03/31/2020	06/11/2007	Maricopa	012	Restaurant	CHAVARRIA	CAROLINA
12077045	Active	COYOTE GRILL	11201 N EL MIRAGE Road	EL MIRAGE	Arizona	85335	ROBERTS	NIELS	4804258696		03/31/2020	07/03/2007	Maricopa	012	Restaurant		
12077049	Cancelled	LOGAN'S ROADHOUSE	945 N DOBSON Road	MESA	Arizona	85201	LAUREN MERRETT		4806689500	LOGANS ROADHOUSE INC	03/31/2019	06/15/2007	Maricopa	012	Restaurant	MERRETT	LAUREN
12077050	Cancelled	LOGAN'S ROADHOUSE	2501 W HAPPY VALLEY Road BLDG 12	PHOENIX	Arizona	85027	LAUREN MERRETT		6235167843	LOGANS ROADHOUSE INC	03/31/2019	06/15/2007	Maricopa	012	Restaurant	MERRETT	LAUREN
12077053	Active	GARCIA'S MEXICAN RESTAURANT	4210 S ARIZONA Avenue	CHANDLER	Arizona	85248	H J LEWKOWITZ		4808838585	FIESTA HOLDINGS OF EATERIES LLC	03/31/2020	06/27/2007	Maricopa	012	Restaurant	LEWKOWITZ	H
12077054	Active	GARCIA'S MEXICAN RESTAURANT	1940 E UNIVERSITY Drive	MESA	Arizona	85203	H J LEWKOWITZ		4808440023	FIESTA HOLDINGS OF EATERIES LLC	03/31/2020	06/27/2007	Maricopa	012	Restaurant	LEWKOWITZ	H
12077059	Active	GARCIA'S MEXICAN RESTAURANT	3301 W PEORIA Avenue	PHOENIX	Arizona	85029	H J LEWKOWITZ		6028661850	FIESTA HOLDINGS OF EATERIES LLC	03/31/2020	02/15/2008	Maricopa	012	Restaurant	LEWKOWITZ	H
12077061	Active	GARCIA'S MEXICAN RESTAURANT	5000 ARIZONA MILLS Circle #557	TEMPE	Arizona	85282	H J LEWKOWITZ		4808389610	FIESTA HOLDINGS OF EATERIES LLC	03/31/2020	07/26/2007	Maricopa	012	Restaurant	LEWKOWITZ	H
12077062	Active	CHINA BUFFET #17119	17119 N LITCHFIELD Road #20	SURPRISE	Arizona	85374	ERIC LU		6235849198	ERIC XIN SURPRISE INCORPORATED	03/31/2020	07/23/2007	Maricopa	012	Restaurant	LU	ERIC
12077065	Active	LUCILLE'S SMOKEHOUSE BAR B QUE	2030 E RIO SALADO Parkway	TEMPE	Arizona	85281	H LEWKOWITZ		4809667427	HOF'S HUT RESTAURANT INC	03/31/2020	09/11/2007	Maricopa	012	Restaurant	LEWKOWITZ	H
12077066	Active	BABBO ITALIAN EATERY	29455 N CAVE CREEK Road #132,134,136	CAVE CREEK	Arizona	85331	KENNETH POLLACK		4804196363	BIE INC	03/31/2020	03/24/2008	Maricopa	012	Restaurant	POLLACK	KENNETH
12077071	Active	TANDOORI TIMES 2 INDIAN BISTRO	5626 W BELL Road #103	GLENDALE	Arizona	85308	SANJEEN CHOPRA		6029931422	INDIAN BISTRO INVESTMENTS INC	03/31/2020	07/10/2007	Maricopa	012	Restaurant	CHOPRA	SANJEEV
12077077	Expired	ABACUS INN	3509 W THUNDERBIRD Road	PHOENIX	Arizona	85053	CHENG SUN		6029380528	SEEMAN CORPORATION	03/31/2018	07/02/2007	Maricopa	012	Restaurant	SUN	CHENG
12077079	Inactive	TAKAMATSU SUSHI LOUNGE	7019 N LITCHFIELD Road	GLENDALE	Arizona	85307	RICHARD KOGA		6235358400	TAKAMATSU ON LUKE  INCORPORATED	03/31/2017	07/11/2007	Maricopa	012	Restaurant	KOGA	RICHARD
12077100	Active	WINGSTOP	937 N DOBSON Road STE 104	MESA	Arizona	85201	JOSE ARRIOLA		4809646600	LOS AMIGOS FOOD SERVICES I LLC	03/31/2020	08/31/2007	Maricopa	012	Restaurant	ARRIOLA	JOSE
12077101	Active	PETER PIPER PIZZA #1244	1906 W RIO SALADO Parkway	MESA	Arizona	85201	NICHOLAS CARL GUTTILLA		4802144995	PETER PIPER INC	03/31/2020	03/20/2008	Maricopa	012	Restaurant	GUTTILLA	NICHOLAS
12077104	Cancelled	MARIOS PIZZA	13915 N DYSART Road STE C-3	EL MIRAGE	Arizona	85335	ADRIAN AMBARI		6239332323	MARIOS PIZZA INC	03/31/2019	08/09/2007	Maricopa	012	Restaurant	AMBARI	ADRIAN
12077106	Cancelled	BENVENUTI PIZZA RESTAURANT	6989 N HAYDEN #A9-10	SCOTTSDALE	Arizona	85250	MICHAEL MERENDINO		4809174903	RESTAURANT PARTNERS LLC	03/31/2019	08/15/2007	Maricopa	012	Restaurant	MERENDINO	MICHAEL
12077107	Expired	MARCOS ITALIAN BISTRO	10855 N FRANK LLYOD WRIGHT Boulevard #100	SCOTTSDALE	Arizona	85259	MARCO BORRILLO		4807673933	MARCO BORRILLO LLC	03/31/2019	10/16/2007	Maricopa	012	Restaurant	BORRILLO	MARCO
12077110	Expired	FOUNTAIN VIEW VILLAGE	16455 E AVE OF THE FOUNTAINS	FOUNTAIN HILLS	Arizona	85268	RONALD WALDO		4808365000	SL FOUNTAIN VIEW VILLAGE LLC	03/31/2019	08/15/2007	Maricopa	012	Restaurant	WALDO	RONALD
12077113	Active	KING'S FISH HOUSE	35 S MCCLINTOCK Drive	TEMPE	Arizona	85281	HARRY FUNG		6234861927	KING'S SEAFOOD COMPANY LLC	03/31/2020	10/02/2007	Maricopa	012	Restaurant	FUNG	HARRY
12077117	Active	RUBIO'S FRESH MEXICAN GRILL #197	2970 E GERMANN #6	CHANDLER	Arizona	85249	NICHOLAS BOUTIN		4808558484	RUBIO'S RESTAURANTS INC	03/31/2020	08/20/2007	Maricopa	012	Restaurant	BOUTIN	NICHOLAS
12077121	Active	JUAN JAIMES TACOS AND TEQUILA	2510 W CHANDLER Boulevard STE 1	CHANDLER	Arizona	85224	JOHN HENRY JAMES III		4808215826	JUAN JAIMES LLC	03/31/2020	07/06/2007	Maricopa	012	Restaurant	JAMES III	JOHN
12077123	Inactive	ATL WINGS	1455 S STAPLEY Drive STE 22 - 24	MESA	Arizona	85204	KILLIAN	MARK	4804285223	MARK KILLIAN	03/31/2018	08/15/2007	Maricopa	012	Restaurant		
12077139	Active	MASTRO'S STEAKHOUSE	8852 E PINNACLE PEAK Road	SCOTTSDALE	Arizona	85255	ANDREA LEWKOWITZ		4805756180	MASTRO'S RESTAURANTS LLC	03/31/2020	08/08/2007	Maricopa	012	Restaurant	LEWKOWITZ	ANDREA
12077140	Active	MASTRO'S CITY HALL STEAKHOUSE	6991 E CAMELBACK Road	SCOTTSDALE	Arizona	85251	ANDREA LEWKOWITZ		4809414700	MASTRO'S RESTAURANTS LLC	03/31/2020	08/08/2007	Maricopa	012	Restaurant	LEWKOWITZ	ANDREA
12077142	Active	MASTRO'S OCEAN CLUB	15045 N KIERLAND Boulevard	SCOTTSDALE	Arizona	85254	ANDREA LEWKOWITZ		4804438555	MASTRO'S RESTAURANTS LLC	03/31/2020	08/08/2007	Maricopa	012	Restaurant	LEWKOWITZ	ANDREA
12077150	Active	RUBIO'S FRESH MEXICAN GRILL #221	1804 S SIGNAL BUTTE Road STE 101	MESA	Arizona	85209	NICHOLAS BOUTIN		4803579484	RUBIO'S RESTAURANTS INC	03/31/2020	11/15/2007	Maricopa	012	Restaurant	BOUTIN	NICHOLAS
12077153	Inactive	TIM FINNEGANS	9201 N 29TH Avenue #52	PHOENIX	Arizona	85051	THOMAS MONTGOMERY		6029972323	IRISH PUB GROUP OF ARIZONA LLC	03/31/2018	02/01/2008	Maricopa	012	Restaurant	MONTGOMERY	THOMAS
12077154	Active	GORDON BIERSCH BREWERY RESTAURANT	18545 N ALLIED Way	PHOENIX	Arizona	85054	LARRY BENTLEY		4803429860	GB ACQUISITION INC	03/31/2020	09/10/2007	Maricopa	012	Restaurant	LEWKOWITZ	ANDREA
12077172	Active	RAUL AND THERESA'S RESTAURANT	519 W MAIN Street	AVONDALE	Arizona	85323	MARTIN ALONSO		6239321214	L & M HOLDINGS ENTERPRISES LLC	03/31/2020	09/14/2007	Maricopa	012	Restaurant	ALONSO	MARTIN
12077174	Active	BENIHANA	3025 W CHANDLER Boulevard	CHANDLER	Arizona	85226	AMY NATIONS		4807535603	BENIHANA CHANDLER CORP	03/31/2020	09/10/2007	Maricopa	012	Restaurant	NATIONS	AMY
12077175	Active	WILD TUNAS	805 E THUNDERBIRD STE 104	PHOENIX	Arizona	85022	KULMI YAMADA		6029388862	Y & D PROPERTY LLC	03/31/2020	05/02/2008	Maricopa	012	Restaurant	YAMADA	KULMI
12077179	Active	RA SUSHI	1652 S VAL VISTA Drive #101	MESA	Arizona	85204	AMY NATIONS		4806329500	RA SUSHI MESA CORP	03/31/2020	11/15/2007	Maricopa	012	Restaurant	NATIONS	AMY
12077187	Active	NATIVE GRILL & WINGS	7273 N 95TH Avenue	GLENDALE	Arizona	85305	ZUHER FIAQ SALEH		6238774500	ALZEE LLC	03/31/2020	10/23/2007	Maricopa	012	Restaurant	NATIONS	AMY
12077190	Cancelled	CALIFORNIA PIZZA KITCHEN	1850 S VAL VISTA Drive	MESA	Arizona	85204	H LEWKOWITZ		4805587505	CALIFORNIA PIZZA KITCHEN INC	03/31/2019	10/26/2007	Maricopa	012	Restaurant	LEWKOWITZ	H
12077191	Active	KABUKI JAPANESE RESTAURANT	2000 E RIO SALADO Parkway #375	TEMPE	Arizona	85281	KEVIN KRAMBER		4803509160	KABUKI RESTAURANT INC	03/31/2020	12/27/2007	Maricopa	012	Restaurant	KRAMBER	KEVIN
12077193	Active	LA COCINA ECONOMICA	1550 N 16TH SR STE A & B	PHOENIX	Arizona	85006	VICTOR BECERRA RAMOS		6028171111	LA COCINA ECONOMICA PARTNERSHIP	03/31/2020	09/20/2007	Maricopa	012	Restaurant	BECERRA RAMOS	VICTOR
12077196	Expired	TEHARU SUSHI	9845 S PRIEST Drive #106	TEMPE	Arizona	85284	IN CHON		4807059825	INP INC	04/03/2018	12/05/2007	Maricopa	012	Restaurant	CHON	IN
12077199	Active	BRISAMS GRILL BAR PATIO	4730 E LONE MOUNTAIN #102-104	CAVE CREEK	Arizona	85331	STEVEN BUCHANAN		4805952202	STEVIE'S LLC	03/31/2020	10/01/2007	Maricopa	012	Restaurant	BUCHANAN	STEVEN
12077200	Active	CHEESECAKE FACTORY	6613 E SOUTHERN Avenue #1502	MESA	Arizona	85206	DEBORAH REINERS		4806417300	CHEESECAKE FACTORY RESTAURANTS INC	03/31/2020	09/04/2007	Maricopa	012	Restaurant	REINERS	DEBORAH
12077203	Active	KABUKI JAPANESE RESTAURANT	6770 N SUNRISE Boulevard #G-211	GLENDALE	Arizona	85305	KEVIN KRAMBER		6237729832	KABUKI RESTAURANT INC	03/31/2020	01/24/2008	Maricopa	012	Restaurant	KRAMBER	KEVIN
12077208	Active	PITA JUNGLE	1850 W SOUTHERN Avenue	MESA	Arizona	85202	FOUAD KHODR		4806157482	PITA JUNGLE MESA INC	03/31/2020	01/14/2008	Maricopa	012	Restaurant	KHODR	FOUAD
12077212	Active	ISLAMORADA FISH COMPANY	1133 N DOBSON Road	MESA	Arizona	85201	DAMON MYERS		6026065600	BASS PRO OUTDOOR WORLD LLC	03/31/2020	08/31/2007	Maricopa	012	Restaurant	MYERS	DAMON
12077213	Cancelled	BLUE MOON SPORTS GRILL	7811 N 12TH Street	PHOENIX	Arizona	85020	ZULFU SUSAN		6026781165	TASTE OF MEDITERRANEAN RESTAURANT INC	03/31/2019	05/22/2008	Maricopa	012	Restaurant	SUSAN	ZULFU
12077216	Active	FAMOUS DAVE'S LEGENDARY PIT BAR-B-QUE	1011 N DOBSON Road	MESA	Arizona	85201	RANDY NATIONS		4806151444	FAMOUS CHARLIE LLC	03/31/2020	10/18/2007	Maricopa	012	Restaurant	NATIONS	RANDY
12077224	Expired	CONFLUENCE	36889 N TOM DARLINGTON Drive #D1	CAREFREE	Arizona	85377	KEVIN BINKLEY		4802201772	CAFE BINK LLC	06/06/2018	01/22/2008	Maricopa	012	Restaurant	BINKLEY	KEVIN
12077225	Active	ROKA AKOR	7299 N SCOTTSDALE Road	SCOTTSDALE	Arizona	85253	H LEWKOWITZ		4803068800	ROKA RESTAURANTS LLC	03/31/2020	02/06/2008	Maricopa	012	Restaurant	LEWKOWITZ	H
12077242	Expired	DON JOSE'S MEXICAN FOOD	9881 W BELL Road	SUN CITY	Arizona	85351	JOSE ALVAREZ		6238751611	DON JOSES MEXICAN FOOD  LLC	03/31/2019	10/12/2007	Maricopa	012	Restaurant	ALVAREZ	JOSE
12077245	Cancelled	HUMBLE PIE PIZZA  WINE & SPIRITS	6149 N SCOTTSDALE Road # A1	SCOTTSDALE	Arizona	85250	THOMAS AGUILERA		4805569900	HUMBLE PIE HILTON VILLAGE LLC	03/31/2019	01/10/2008	Maricopa	012	Restaurant	AGUILERA	THOMAS
12077246	Active	GOLDEN WEI CHINESE CUISINE	17104 W BELL Road #106 #107	SURPRISE	Arizona	85379	XING RONG YANG		6235848911	GOLDEN WEI ENTERPRISE INC	03/31/2020	02/05/2008	Maricopa	012	Restaurant	YANG	XING RONG
12077247	Active	GORDON BIERSCH BREWERY RESTAURANT	2218 E WILLIAMS FIELD Road #101	GILBERT	Arizona	85296	LARRY BENTLEY		4807220883	GB ACQUISITION INC	03/31/2020	10/12/2007	Maricopa	012	Restaurant	LEWKOWITZ	ANDREA
12077257	Active	RUBY TUESDAY #5422	27 S MCCLINTOCK Drive	TEMPE	Arizona	85281	HJ LEWKOWITZ		4809210099	RT SOUTHWEST FRANCHISE LLC	03/31/2020	10/30/2007	Maricopa	012	Restaurant	LEWKOWITZ	H
12077261	Active	BAMBOO CAFE	6615 W HAPPY VALLEY Road #110	GLENDALE	Arizona	85310	BETHANY TSANG		6233768803	TSANGS CORPORATION	03/31/2020	04/17/2008	Maricopa	012	Restaurant	TSANG	BETHANY
12077269	Active	MAJERLE'S SPORTS GRILL	3095 W CHANDLER Boulevard	CHANDLER	Arizona	85226	ALBERT SULKA		4808997999	MAJERLES 9 LLC	03/31/2020	11/20/2007	Maricopa	012	Restaurant	SULKA	ALBERT
12077276	Expired	PIZZA FACTORY	21699 W YUMA Road BLDG A	BUCKEYE	Arizona	85326	GARY NUNES		6236916333	4 G'S LLC	03/31/2018	01/09/2008	Maricopa	012	Restaurant	NUNES	GARY
12077282	Active	CIEN AGAVES TACOS & TEQUILA	7228 E 1ST Avenue	SCOTTSDALE	Arizona	85251	AMY S NATIONS		4809709002	CIEN AGAVES RESTAURANT GROUP LLC	03/31/2020	12/06/2007	Maricopa	012	Restaurant	MILLER	JEFFREY
12077285	Active	KEG STEAKHOUSE & BAR	23 S MCCLINTOCK Drive	TEMPE	Arizona	85281	DAVID CAMPBELL		4805381282	KEG RESTAURANTS ARIZONA INC	03/31/2020	01/16/2008	Maricopa	012	Restaurant	CAMPBELL	DAVID
12077287	Active	SHANE'S RIB SHACK	9404 W WESTGATE Boulevard #C101	GLENDALE	Arizona	85305	BRUCE STORK		6238777427	MESSY MOUTH LLC	03/31/2020	12/18/2007	Maricopa	012	Restaurant	STORK	BRUCE
12077292	Active	BLUE WASABI SUSHI & MARTINI BAR	2080 E WILLIAMSFIELD Road #110	GILBERT	Arizona	85296	JAMES MORAN		4807229250	BLUE WASABI SAN TAN VILLAGE LLC	03/31/2020	02/01/2008	Maricopa	012	Restaurant	MORAN	JAMES
12077301	Expired	INDIA PALACE	2941 W BELL Road #1&2	PHOENIX	Arizona	85053	MANJINDER SINGH		6029424224	DOSANJH INC	03/31/2019	12/19/2007	Maricopa	012	Restaurant	SINGH	MANJINDER
12077320	Active	1130 THE RESTAURANT	455 N 3RD Street #1130	PHOENIX	Arizona	85004	ANDREA LEWKOWITZ		6023683046	CANYON CAFE ACQUISTION COMPANY LLC	03/31/2020	12/21/2007	Maricopa	012	Restaurant	LEWKOWITZ	ANDREA
12077322	Active	AHSO SUSHI & STEAK	16610 N 75TH Avenue #104	PEORIA	Arizona	85382	JAMES LEE		6234878862	CPLC INC	03/31/2020	01/07/2008	Maricopa	012	Restaurant	LEE	JAMES
12077323	Active	GRIMALDI'S PIZZERIA	9788 W NORTHERN Avenue #1440	PEORIA	Arizona	85345	ERIC GREENWALD		4809477100	PARK WEST PIZZERIA INC	03/31/2020	04/10/2008	Maricopa	012	Restaurant	GREENWALD	ERIC
12077324	Active	CAFEPINO	7000 E MAYO Boulevard #1070	PHOENIX	Arizona	85054	RANDY NATIONS		4805137466	CAFEPINO LLC	03/31/2020	12/28/2007	Maricopa	012	Restaurant	NATIONS	RANDY
12077338	Active	CHOMPIE'S RESTAURANT & BAKERY DELI	4550 E CACTUS Road #324	PHOENIX	Arizona	85032	MARK BORENSTEIN		6027102910	SSJSAC LLC	03/31/2020	01/25/2008	Maricopa	012	Restaurant	BORENSTEIN	MARK
12077349	Inactive	MAX SPORTS GRILLE	7134 E THOMAS Road	SCOTTSDALE	Arizona	85257	DUKE NGUYEN		4809944488	AZMAX INC	03/31/2018	01/04/2008	Maricopa	012	Restaurant	NGUYEN	DUKE
12077363	Active	LING & LOUIE'S ASIAN BAR & GRILL	9397 E SHEA Boulevard #125	SCOTTSDALE	Arizona	85260	ELENO JOHN BANQUIL JR		4807678800	L & L RESTAURANT #1 LLC	03/31/2020	01/22/2008	Maricopa	012	Restaurant	SMITH	GREGORY
12077372	Active	AH-SO SUSHI & STEAK	2450 W HAPPY VALLEY Road STE 1141	PHOENIX	Arizona	85085	JAMES LEE		6238697700	YUL SAN LLC	03/31/2020	04/07/2008	Maricopa	012	Restaurant	LEE	JAMES
12077376	Active	SADDLE RANCH CHOP HOUSE	9375 W COYOTES Boulevard	GLENDALE	Arizona	85305	RANDY NATIONS		6238897770	SADDLE RANCH GLENDALE LLC	03/31/2020	08/19/2008	Maricopa	012	Restaurant	NATIONS	RANDY
12077378	Active	SAUCE PIZZA & WINE	2470 W HAPPY VALLEY Road #1193	PHOENIX	Arizona	85085	SCOTT KILPATRICK		6234144866	SAUCE NORTERRA LLC	03/31/2020	03/07/2008	Maricopa	012	Restaurant	KILPATRICK	SCOTT
12077380	Active	BAR NORTH	15024 N SCOTTSDALE Road #140	SCOTTSDALE	Arizona	85254	RANDY NATIONS		4809482055	FRC NORTH - ITALIAN LLC	03/31/2020	02/14/2008	Maricopa	012	Restaurant	NATIONS	RANDY
12077385	Expired	BLU BURGER GRILLE	32409 N SCOTTSDALE Road #109	SCOTTSDALE	Arizona	85266	WILLIAM NASRALLA		4805758040	BLU BURGER SUMMIT LLC	03/31/2018	04/10/2008	Maricopa	012	Restaurant	NASRALLA	WILLIAM
12077386	Expired	GURU PALACE CUSINE OF INDIA	2048 E BASELINE Road #1	MESA	Arizona	85204	LAKHWINDER SINGH		4805589300	SODHI BROTHERS LLC	03/31/2019	01/25/2008	Maricopa	012	Restaurant	SINGH	LAKHWINDER
12077393	Active	BIG BUDDHA	16572 W GREENWAY Road STE 115	SURPRISE	Arizona	85388	DANIAL KING		6232663328	DKR INVESTMENT LLC	03/31/2020	02/28/2008	Maricopa	012	Restaurant	KING	DANIAL
12077397	Active	LA PIAZZA AL FORNO	5803 W GLENDALE Avenue	GLENDALE	Arizona	85301	RACHEL PIAZZA		6238473301	D A B 3 LLC	03/31/2020	02/12/2008	Maricopa	012	Restaurant	PIAZZA	RACHEL
12077404	Active	GILBERT HOUSE	397 S GILBERT Road	GILBERT	Arizona	85296	SUSAN WRIGHT		4805073383	GILBERT HOUSE LLC	03/31/2020	03/05/2008	Maricopa	012	Restaurant	WRIGHT	SUSAN
12077412	Active	HERB BOX CATERING EATERY MARKET	20707 N PIMA Road BLDG L	SCOTTSDALE	Arizona	85255	SUSAN SMEDEROVAC WILCOX		4809988355	HERB BOX CORPORATION	03/31/2020	03/26/2008	Maricopa	012	Restaurant	SMEDEROVAC-WILCOX	SUSAN
12077414	Expired	PIRATE COVE	12313 NW GRAND Avenue #F & G	EL MIRAGE	Arizona	85335	MAX MORENO RIGOLLOT		6239333023	PIRATE COVE LLC	03/31/2019	03/24/2008	Maricopa	012	Restaurant	MORENO RIGOLLOT	MAX
12077418	Active	SUSHIYA JAPANESE RESTAURANT	2531 S GILBERT Road #109	GILBERT	Arizona	85296	JEEWOON HONG		4807860588	BLUEFIN CORPORATION	03/31/2020	05/16/2008	Maricopa	012	Restaurant	HONG	JEEWOON
12077419	Active	PITA JUNGLE	1431 E WILLIAMSFIELD Road STE 101 102 103	GILBERT	Arizona	85296	IAN STUPAR		4808142535	KING & ERIC LLC	03/31/2020	04/07/2008	Maricopa	012	Restaurant	STUPAR	IAN
12077422	Active	NAKAMA SUSHI RESTAURANT & LOUNGE	13215 W MCDOWELL Road STE D-3	GOODYEAR	Arizona	85338	REYNALDO MALDONADO		6239357676	NAKAMA LLC	03/31/2020	01/29/2008	Maricopa	012	Restaurant	MALDONADO	REYNALDO
12077425	Active	GEISHA A GO GO ASIAN BISTRO LOUNGE	7150 E 6TH Avenue	SCOTTSDALE	Arizona	85251	RANDY NATIONS		4806995445	GEISHA A GO GO LLC	03/31/2020	03/12/2008	Maricopa	012	Restaurant	NATIONS	RANDY
12077427	Active	RUBIOS FRESH MEXICAN GRILL #225	15479 W MCDOWELL Road STE 101	GOODYEAR	Arizona	85338	NICHOLAS BOUTIN		6235367326	RUBIO'S RESTAURANTS INC	03/31/2020	02/06/2008	Maricopa	012	Restaurant	BOUTIN	NICHOLAS
12077428	Active	SUSHI & COCKTAILS	1949 W RAY Road #32	CHANDLER	Arizona	85224	DATCHARAT MUNGKIEATSAKUL		4809630400	JB FRIEND INTERNATIONAL INC	03/31/2020	04/04/2008	Maricopa	012	Restaurant	MUNGKIEATSAKUL	DATCHARAT
