to_committee	to_cand_id	item_prim_gen	item_trans_code	item_trans_type	item_entity_type	from_name	from_affiliation	to_name	item_date	item_amount_orig	item_memo	item_memo_text	item_image_id
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	100	X		201610119032239021
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	200	X		201610119032239022
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	25	X		201610119032239022
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	50	X		201610119032239023
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	15	X		201610119032239023
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	5	X		201610119032239023
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	10	X		201610119032239024
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	20	X		201610119032239024
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	10	X		201610119032239024
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	250	X		201610119032239025
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	10	X		201610119032239027
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	5	X		201610119032239028
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	50	X		201610119032239028
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	1000	X		201610119032239028
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-17	100	X		201610119032239029
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-17	25	X		201610119032239029
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-22	10	X		201610119032239033
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-22	25	X		201610119032239034
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-23	10	X		201610119032239034
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-24	10	X		201610119032239034
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-24	50	X		201610119032239035
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-31	5			201610119032239035
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-29	5	X		201610119032239035
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	75	X		201610119032239026
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	15	X		201610119032239026
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	5	X		201610119032239026
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	50	X		201610119032239027
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	10	X		201610119032239027
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-17	25	X		201610119032239029
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-17	25	X		201610119032239030
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-17	20	X		201610119032239030
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-17	25	X		201610119032239030
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-17	10	X		201610119032239031
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-18	10	X		201610119032239031
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-18	10	X		201610119032239031
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	25	X		201610119032239025
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-16	10	X		201610119032239025
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	HOUSE FREEDOM FUND	JORDAN	BIGGS FOR CONGRESS	2016-08-10	2000	X		201610119032239015
C00612812	H6AZ05125	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	E-PAC		JONES FOR CONGRESS	2016-08-29	1000			201609199030951591
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	FUND FOR A CONSERVATIVE FUTURE		FRIENDS OF JOHN MCCAIN INC	2016-08-25	5000			201609199030952139
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	FUND FOR A CONSERVATIVE FUTURE		FRIENDS OF JOHN MCCAIN INC	2016-08-25	5000			201609199030952139
C00588673	H2AZ04127	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	UNITED PARCEL SERVICE INC. PAC	UNITED PARCEL SERVICE INC.	PAUL BABEU FOR CONGRESS	2016-08-24	5000			201609209031011301
C00610451	H6AZ05083	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	UNITED PARCEL SERVICE INC. PAC	UNITED PARCEL SERVICE INC.	BIGGS FOR CONGRESS	2016-08-24	5000			201609209031011301
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INTERNATIONAL FRANCHISE ASSOCIATION FRANCHISING POLITICAL ACTION COMMITTEE INC	INTERNATIONAL FRANCHISE ASSOCIATION	FRIENDS OF JOHN MCCAIN INC	2016-08-26	2500		CONTRIBUTION	201609209031011376
C00578484	S6AZ00225	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INTL UNION OF BRICKLAYERS & ALLIED CRAFTWORKERS PAC		KIRKPATRICK FOR SENATE	2016-08-12	2500			201609209030996809
C00578484	S6AZ00225	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INTL UNION OF BRICKLAYERS & ALLIED CRAFTWORKERS PAC		KIRKPATRICK FOR SENATE	2016-08-12	5000			201609209030996810
C00582221	H6AZ02189	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INTL UNION OF BRICKLAYERS & ALLIED CRAFTWORKERS PAC		DR. MATT HEINZ FOR ARIZONA	2016-08-12	2500			201609209030996807
C00512236	H2AZ08102	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ERNST & YOUNG POLITICAL ACTION COMMITTEE		MCSALLY FOR CONGRESS	2016-08-04	2000			201609209030969934
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ERNST & YOUNG POLITICAL ACTION COMMITTEE		KYRSTEN SINEMA FOR CONGRESS	2016-08-18	1000			201609209030969944
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ERNST & YOUNG POLITICAL ACTION COMMITTEE		FRIENDS OF JOHN MCCAIN, INC	2016-08-22	3500			201609209030969945
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	CHC BOLD PAC		KYRSTEN SINEMA FOR CONGRESS	2016-08-31	2500			201609209030971284
C00578484	S6AZ00225	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	CHC BOLD PAC		KIRKPATRICK FOR SENATE	2016-08-31	2500			201609209030971284
C00540617	H4AZ06045	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	FMR LLC POLITICAL ACTION COMMITTEE - FEDERAL (FIDELITY PAC)		FRIENDS OF DAVID SCHWEIKERT	2016-08-16	2000			201609209030971514
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	SENSIBLE AMERICAN SOLUTIONS SUPPORTING EVERYONE PAC		FRIENDS OF JOHN MCCAIN INC	2016-08-30	5000			201609209030975361
C00461806	H0AZ01259	P	24E	INDEPENDENT EXPENDITURE FOR	ORG	ARTICLE I ADVOCATES		SMPS CONSULTING, LLC	2016-08-18	31084			201610079032195695
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ACE CASH EXPRESS, INC. PAC	ACE CASH EXPRESS, INC. PAC	KYRSTEN SINEMA FOR CONGRESS	2016-09-22	1000			201610079032195941
C00512236	H2AZ08102	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ICE PAC		MCSALLY FOR CONGRESS	2016-09-19	3000			201610119032235123
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	ROCKWELL COLLINS INC. EMPLOYEE PAC	ROCKWELL COLLINS INC.	FRIENDS OF JOHN MCCAIN	2016-08-15	1000			201610119032235399
C00582890	H6AZ01199	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	UNITED MINE WORKERS OF AMERICA - COAL MINERS POLITICAL ACTION COMMITTEE	UNITED MINE WORKERS OF AMERICA	TOM O'HALLERAN FOR CONGRESS	2016-09-15	1000			201610119032231723
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	DOCTOR VOICE 4 PATIENT CHOICE PAC		KYRSTEN SINEMA FOR CONGRESS	2016-08-02	2000			201609189030843533
C00558627	H4AZ07043	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WALGREEN CO PAC	WALGREEN CO	GALLEGO FOR ARIZONA	2016-08-08	1000			201609199030961910
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	MERCK & CO., INC., EMPLOYEES POLITICAL ACTION COMMITTEE (MERCK PAC)		KYRSTEN SINEMA FOR CONGRESS	2016-08-04	1000		CONTRIBUTION	201609199030924926
C00508804	H2AZ09019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	MERCK & CO., INC., EMPLOYEES POLITICAL ACTION COMMITTEE (MERCK PAC)		KYRSTEN SINEMA FOR CONGRESS	2016-08-04	1000		CONTRIBUTION	201609199030924926
C00512236	H2AZ08102	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	FREEPORT-MCMORAN INC. CITIZENSHIP COMMITTEE		MCSALLY FOR CONGRESS	2016-08-02	2500			201609199030962612
C00582890	H6AZ01199	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	PAC	THREE RIVERS POLITICAL ACTION COMMITTEE		TOM O'HALLERAN FOR CONGRESS	2016-08-16	2000			201609209032013979
C00610451	H6AZ05083	P	24E	INDEPENDENT EXPENDITURE FOR	PAC	FREEDOMWORKS PAC	FREEDOMWORKS VICTORY COMMITTEE	FREEDOMWORKS PAC	2016-08-09	17			201609209031014437
C00610451	H6AZ05083	P	24E	INDEPENDENT EXPENDITURE FOR	PAC	FREEDOMWORKS PAC	FREEDOMWORKS VICTORY COMMITTEE	FREEDOMWORKS PAC	2016-08-17	72			201609209031014437
C00461806	H0AZ01259	P	24E	INDEPENDENT EXPENDITURE FOR	PAC	FREEDOMWORKS PAC	FREEDOMWORKS VICTORY COMMITTEE	FREEDOMWORKS PAC	2016-08-17	48			201609209031014439
C00610451	H6AZ05083	P	24E	INDEPENDENT EXPENDITURE FOR	PAC	FREEDOMWORKS PAC	FREEDOMWORKS VICTORY COMMITTEE	FREEDOMWORKS PAC	2016-08-23	90			201609209031014441
C00461806	H0AZ01259	P	24E	INDEPENDENT EXPENDITURE FOR	PAC	FREEDOMWORKS PAC	FREEDOMWORKS VICTORY COMMITTEE	FREEDOMWORKS PAC	2016-08-23	128			201609209031014441
C00461806	H0AZ01259	P	24E	INDEPENDENT EXPENDITURE FOR	PAC	FREEDOMWORKS PAC	FREEDOMWORKS VICTORY COMMITTEE	FREEDOMWORKS PAC	2016-08-30	33			201609209031014444
C00610451	H6AZ05083	P	24E	INDEPENDENT EXPENDITURE FOR	PAC	FREEDOMWORKS PAC	FREEDOMWORKS VICTORY COMMITTEE	FREEDOMWORKS PAC	2016-08-30	36			201609209031014445
C00461806	H0AZ01259	P	24E	INDEPENDENT EXPENDITURE FOR	PAC	FREEDOMWORKS PAC	FREEDOMWORKS VICTORY COMMITTEE	FREEDOMWORKS PAC	2016-08-30	275			201609209031014446
C00610451	H6AZ05083	P	24E	INDEPENDENT EXPENDITURE FOR	PAC	FREEDOMWORKS PAC	FREEDOMWORKS VICTORY COMMITTEE	FREEDOMWORKS PAC	2016-08-30	136			201609209031014447
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WILD AND WONDERFUL PAC		FRIENDS OF JOHN MCCAIN	2016-08-15	2500		CONTRIBUTION	201609209031015276
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	VALERO ENERGY CORPORATION POLITICAL ACTION COMMITTEE	VALERO ENERGY CORPORATION	FRIENDS OF JOHN MCCAIN INC.	2016-08-29	2500			201609199030966868
C00582890	H6AZ01199	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	VICTORY IN NOVEMBER ELECTION PAC (VINEPAC)		TOM O'HALLERAN FOR CONGRESS	2016-08-18	1000			201609209031006842
C00347260	S2AZ00141	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE	NATIONAL APARTMENT ASSOCIATION	JEFF FLAKE FOR US SENATE INC	2016-08-16	1500			201609209031006901
C00582221	H6AZ02189	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN COLLEGE OF PHYSICIAN SERVICES INC PAC; AKA ACP SERVICES PAC	AMERICAN COLLEGE OF PHYSICIAN SERVICES, INC	DR. MATT HEINZ FOR ARIZONA	2016-09-22	1500			201610079032196276
C00581843	S6AZ00233	P	24E	INDEPENDENT EXPENDITURE FOR	ORG	REVIVE AMERICA PAC		OPINION STRATEGIES, LLC	2016-08-30	5000			201610079032196340
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	METLIFE INC. EMPLOYEES' POLITICAL PARTICIPATION FUND A - FEDERAL ONLY	METLIFE INC.	KYRSTEN SINEMA FOR CONGRESS	2016-08-05	2500			201610079032196749
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	PITNEY BOWES INC. POLITICAL ACTION COMMITTEE	PITNEY BOWES INC.	FRIENDS OF JOHN MCCAIN INC	2016-09-19	2000			201610079032197018
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	OFFICE AND PROFESSIONAL EMPLOYEES INTERNATIONAL UNION (OPEIU) JB MOSS VOICE OF THE ELECTORATE (VOTE)		KYRSTEN SINEMA FOR CONGRESS	2016-09-27	1000			201610079032197529
C00461806	H0AZ01259	P	24E	INDEPENDENT EXPENDITURE FOR	ORG	AMERICAN DENTAL ASSOCIATION INDEPENDENT EXPENDITURES COMMITTEE		STRATEGIC IMPACT		21364			201610119032239961
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	SALEM COMMUNICATIONS CORPORATION POLITICAL ACTION COMMITTEE	SALEM COMMUNICATIONS CORPORATION	FRIENDS OF JOHN MCCAIN INC	2016-08-25	500			201610109032229196
C00512236	H2AZ08102	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WESTERN ENERGY ALLIANCE PAC		MCSALLY FOR CONGRESS	2016-07-14	1000			201610119032240188
C00461806	H0AZ01259	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WESTERN ENERGY ALLIANCE PAC		PAUL GOSAR FOR CONGRESS	2016-07-14	1500			201610119032240189
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	WESTERN ENERGY ALLIANCE PAC		FRIENDS OF JOHN MCCAIN INC	2016-07-14	2500			201610119032240184
C00588673	H2AZ04127	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	SENATE MAJORITY FUND		PAUL BABEU FOR CONGRESS	2016-09-16	5000			201610119032240197
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	DENTONS US LLP PAC		KYRSTEN SINEMA FOR CONGRESS	2016-08-22	2000			201609199030958200
C00367110	H4AZ04024	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	FLUOR CORPORATION POLITICAL ACTION COMMITTEE (FLUOR PAC)	FLUOR CORPORATION	COMMITTEE TO RE-ELECT TRENT FRANKS TO CONGRESS	2016-08-30	1000		CONTRIBUTION	201609199030923383
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	ZUFFA POLITICAL ACTION COMMMITTEE	NONE	FRIENDS OF JOHN MCCAIN, INC.	2016-08-03	2700			201609199030966901
C00461806	H0AZ01259	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	BUILDING RENEWAL IN AMERICA NOW PAC		PAUL GOSAR FOR CONGRESS	2016-08-09	2500			201609199030964995
C00582890	H6AZ01199	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	LOFGREN FOR CONGRESS	LOFGREN VICTORY FUND	TOM O'HALLERAN FOR CONGRESS	2016-06-19	1000			201609269032138295
C00582890	H6AZ01199	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	LOFGREN FOR CONGRESS	LOFGREN VICTORY FUND	TOM O'HALLERAN FOR CONGRESS	2016-06-30	1000			201609269032138299
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION POLITICAL ACTION COMMITTEE	INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION	FRIENDS OF JOHN MCCAIN INC	2016-09-12	5000			201610119032236522
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION POLITICAL ACTION COMMITTEE	INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION	FRIENDS OF JOHN MCCAIN INC	2016-07-14	2500			201610119032236522
C00512236	H2AZ08102	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION POLITICAL ACTION COMMITTEE	INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION	MCSALLY FOR CONGRESS	2016-09-21	1500			201610119032236517
C00347260	S2AZ00141	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NATIONAL ROOFING CONTRACTORS ASSOCIATION ROOF PAC	NATIONAL ROOFING AND CONTRACTORS ASSOCIATION	JEFF FLAKE FOR US SENATE INC	2016-08-23	1000			201609199030963279
C00347260	S2AZ00141	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NATIONAL ROOFING CONTRACTORS ASSOCIATION ROOF PAC	NATIONAL ROOFING AND CONTRACTORS ASSOCIATION	JEFF FLAKE FOR US SENATE INC	2016-08-23	500			201609199030963278
C00588673	H2AZ04127	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	PROSPERITY ACTION INC.	RYAN PROSPERITY ACTION, INC.	PAUL BABEU FOR CONGRESS	2016-08-31	5000			201609199030927137
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	PROSPERITY ACTION INC.	RYAN PROSPERITY ACTION, INC.	FRIENDS OF JOHN MCCAIN INC	2016-08-17	5000			201609199030927135
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	PROSPERITY ACTION INC.	RYAN PROSPERITY ACTION, INC.	FRIENDS OF JOHN MCCAIN INC	2016-08-17	5000			201609199030927135
C00512236	H2AZ08102	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	COM	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC)	MARTHA MCSALLY FOR CONGRESS	2016-08-10	1000			201609199030927324
C00578484	S6AZ00225	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	M-PAC		KIRKPATRICK FOR SENATE	2016-08-31	5000			201609209030981507
C00540310	S6AZ00019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	DYNCORP INTERNATIONAL LLC POLITICAL ACTION COMMITTEE	DYNCORP INTERNATIONAL	FRIENDS OF JOHN MCCAIN INC	2016-08-31	2500		CONTRIBUTION TO A FEDERAL CANDIDATE	201609209030999548
C00558627	H4AZ07043	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	DYNCORP INTERNATIONAL LLC POLITICAL ACTION COMMITTEE	DYNCORP INTERNATIONAL	GALLEGO FOR ARIZONA	2016-08-31	500		CONTRIBUTION TO A FEDERAL CANDIDATE	201609209030999550
C00540310	S6AZ00019	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	NAVIENT CORPORATION PAC (NAVIENT PAC)	NAVIENT CORPORATION	FRIENDS OF JOHN MCCAIN INC	2016-08-29	1000			201609209030977259
C00437293	H8AZ01104	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	JOINT ACTION COMMITTEE FOR POLITICAL AFFAIRS	NONE	KIRKPATRICK FOR SENATE	2016-08-22	2400			201609199030963000
C00437293	H8AZ01104	G	24Z	IN-KIND CONTRIBUTION TO REGULAR FILER	ORG	JOINT ACTION COMMITTEE FOR POLITICAL AFFAIRS	NONE	USPS	2016-08-12	36	X		201609199030962990
C00347260	S2AZ00141	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	AMERICAN ASSOCIATION OF NURSE ANESTHETISTS SEPARATE SEGREGATED FUND (CRNA-PAC)	AMERICAN ASSOCIATION OF NURSE ANESTHETISTS	JEFF FLAKE FOR US SENATE INC	2016-08-25	1500			201609199030927621
C00508804	H2AZ09019	G	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	TOTAL SYSTEM SERVICES, INC. PAC (TSYS PAC)	TOTAL SYSTEM SERVICES, INC.	KYRSTEN SINEMA FOR CONGRESS	2016-08-18	2500			201609199030927732
C00540617	H4AZ06045	P	24K	CONTRIBUTION MADE TO NON-AFFILIATED COMMITTEE	CCM	MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE (MORPAC)	MORTGAGE BANKERS ASSOCIATION	FRIENDS OF DAVID SCHWEIKERT	2016-08-26	2000			201609209030995652
